longitude,latitude,elevation,magnitude,magnitude^10,place,id,time,dt,year
-84.982,0.638,15.0,6.3,98493029.18817906,off the coast of Ecuador,iscgem802975,-7886945000,1969-10-02 01:10:55.000,1969
-75.031,-11.842,10.0,6.0,60466176.0,central Peru,iscgem802962,-7918304000,1969-10-01 16:28:16.000,1969
-75.051,-11.841,10.0,6.6,156833688.0910795,central Peru,iscgem802947,-7930452000,1969-10-01 13:05:48.000,1969
-177.823,-31.66,15.0,6.2,83929936.58683404,Kermadec Islands region,iscgem805035,-7970900000,1969-10-01 01:51:40.000,1969
19.386,-33.268,15.0,6.3,98493029.18817906,South Africa,iscgem805003,-8049390000,1969-09-30 04:03:30.000,1969
-55.595,-60.925,25.0,6.0,60466176.0,South Shetland Islands,iscgem804921,-8261756000,1969-09-27 17:04:04.000,1969
-45.741,15.291,10.0,6.8,211392282.015721,northern Mid-Atlantic Ridge,iscgem804847,-8488601000,1969-09-25 02:03:19.000,1969
-106.929,18.729,25.0,6.1,71334291.16628821,"off the coast of Jalisco, Mexico",iscgem804817,-8558553000,1969-09-24 06:37:27.000,1969
95.795,2.922,30.0,6.0,60466176.0,"Simeulue, Indonesia",iscgem804761,-8720025000,1969-09-22 09:46:15.000,1969
-101.067,1.684,10.0,6.2,83929936.58683404,Galapagos Triple Junction region,iscgem804698,-8843601000,1969-09-20 23:26:39.000,1969
-32.168,58.406,10.0,6.1,71334291.16628821,Reykjanes Ridge,iscgem804674,-8880663000,1969-09-20 13:08:57.000,1969
131.458,31.041,35.0,6.0,60466176.0,"Kyushu, Japan",iscgem804588,-9091148000,1969-09-18 02:40:52.000,1969
-179.222,51.207,34.2,6.7,182283780.4551762,"Andreanof Islands, Aleutian Islands, Alaska",iscgem804402,-9558172000,1969-09-12 16:57:08.000,1969
137.063,35.794,10.0,6.3,98493029.18817906,"eastern Honshu, Japan",iscgem804274,-9830662000,1969-09-09 13:15:38.000,1969
157.963,-8.905,25.0,6.0,60466176.0,Solomon Islands,iscgem804192,-10047114000,1969-09-07 01:08:06.000,1969
157.882,-8.81,25.0,6.2,83929936.58683404,Solomon Islands,iscgem804190,-10055400000,1969-09-06 22:50:00.000,1969
-12.002,36.902,35.0,6.1,71334291.16628821,Azores-Cape St. Vincent Ridge,iscgem804189,-10056559000,1969-09-06 22:30:41.000,1969
153.629,46.57,26.8,6.0,60466176.0,Kuril Islands,iscgem804095,-10270267000,1969-09-04 11:08:53.000,1969
147.78,43.54,27.1,6.1,71334291.16628821,Kuril Islands,iscgem806540,-10683113000,1969-08-30 16:28:07.000,1969
147.848,43.573,25.9,6.4,115292150.46068476,Kuril Islands,iscgem806532,-10687699000,1969-08-30 15:11:41.000,1969
-177.59,-31.456,30.0,6.0,60466176.0,Kermadec Islands region,iscgem806471,-10836346000,1969-08-28 21:54:14.000,1969
153.68,47.941,105.0,6.3,98493029.18817906,Kuril Islands,iscgemsup806097,-11549390000,1969-08-20 15:50:10.000,1969
148.109,43.731,26.7,6.6,156833688.0910795,east of the Kuril Islands,iscgem806060,-11632205000,1969-08-19 16:49:55.000,1969
-109.117,24.881,20.0,6.0,60466176.0,Gulf of California,iscgem805985,-11744435000,1969-08-18 09:39:25.000,1969
-123.21,-55.896,10.0,6.1,71334291.16628821,southern East Pacific Rise,iscgem805983,-11746557000,1969-08-18 09:04:03.000,1969
-109.424,25.035,15.0,6.7,182283780.4551762,Gulf of California,iscgem805964,-11763901000,1969-08-18 04:14:59.000,1969
-109.188,25.213,15.0,6.5,134627433.44628906,Gulf of California,iscgem805963,-11764012000,1969-08-18 04:13:08.000,1969
148.292,43.11,25.0,6.1,71334291.16628821,east of the Kuril Islands,iscgem805850,-11973461000,1969-08-15 18:02:19.000,1969
143.05,21.665,303.2,6.1,71334291.16628821,Mariana Islands region,iscgem805845,-11978286000,1969-08-15 16:41:54.000,1969
147.885,43.305,19.2,6.3,98493029.18817906,Kuril Islands,iscgem805834,-11993279000,1969-08-15 12:32:01.000,1969
147.647,43.313,27.5,7.1,325524355.100988,Kuril Islands,iscgem805782,-12044456000,1969-08-14 22:19:04.000,1969
148.242,44.14,31.0,6.3,98493029.18817906,Kuril Islands,iscgem805735,-12099771000,1969-08-14 06:57:09.000,1969
147.853,43.999,35.0,6.1,71334291.16628821,Kuril Islands,iscgem805701,-12151706000,1969-08-13 16:31:34.000,1969
147.9,43.378,31.1,6.0,60466176.0,Kuril Islands,iscgem805649,-12185641000,1969-08-13 07:05:59.000,1969
148.724,43.948,19.3,6.8,211392282.015721,east of the Kuril Islands,iscgem805592,-12227917000,1969-08-12 19:21:23.000,1969
147.672,43.518,30.8,6.1,71334291.16628821,Kuril Islands,iscgem805581,-12234376000,1969-08-12 17:33:44.000,1969
147.713,43.323,26.3,6.0,60466176.0,Kuril Islands,iscgem805580,-12234860000,1969-08-12 17:25:40.000,1969
148.424,43.789,29.3,6.8,211392282.015721,east of the Kuril Islands,iscgem805554,-12247590000,1969-08-12 13:53:30.000,1969
148.187,43.584,30.0,6.8,211392282.015721,east of the Kuril Islands,iscgem805549,-12250592000,1969-08-12 13:03:28.000,1969
147.692,43.301,30.4,6.1,71334291.16628821,Kuril Islands,iscgem805548,-12251181000,1969-08-12 12:53:39.000,1969
147.707,43.235,18.9,6.2,83929936.58683404,Kuril Islands,iscgem805532,-12255981000,1969-08-12 11:33:39.000,1969
126.371,1.848,35.0,6.2,83929936.58683404,Molucca Sea,iscgemsup805483,-12269222000,1969-08-12 07:52:58.000,1969
147.859,43.424,30.0,8.2,1374480313.3596046,Kuril Islands,iscgem805430,-12277945000,1969-08-12 05:27:35.000,1969
147.673,43.634,25.0,6.2,83929936.58683404,Kuril Islands,iscgemsup805429,-12277951000,1969-08-12 05:27:29.000,1969
147.987,43.552,25.0,6.2,83929936.58683404,Kuril Islands,iscgem805428,-12278004000,1969-08-12 05:26:36.000,1969
129.569,-6.069,176.1,6.6,156833688.0910795,Banda Sea,iscgem805322,-12539740000,1969-08-09 04:44:20.000,1969
-15.654,-47.715,15.0,6.1,71334291.16628821,southern Mid-Atlantic Ridge,iscgem805313,-12574306000,1969-08-08 19:08:14.000,1969
153.708,-5.316,35.0,6.1,71334291.16628821,"New Ireland region, Papua New Guinea",iscgem805239,-12814056000,1969-08-06 00:32:24.000,1969
126.181,1.138,26.9,6.9,244619406.06547612,Molucca Sea,iscgem805214,-12865609000,1969-08-05 10:13:11.000,1969
125.331,-5.639,525.1,6.3,98493029.18817906,Banda Sea,iscgem805203,-12897640000,1969-08-05 01:19:20.000,1969
150.882,45.407,38.4,6.3,98493029.18817906,Kuril Islands,iscgem805092,-13133774000,1969-08-02 07:43:46.000,1969
35.059,-45.672,10.0,6.1,71334291.16628821,Prince Edward Islands region,iscgem807386,-13864701000,1969-07-24 20:41:39.000,1969
-75.132,-11.917,10.0,6.1,71334291.16628821,central Peru,iscgem807365,-13899636000,1969-07-24 10:59:24.000,1969
-72.303,-17.334,56.7,6.4,115292150.46068476,near the coast of southern Peru,iscgem807195,-14324705000,1969-07-19 12:54:55.000,1969
119.572,38.31,10.0,6.9,244619406.06547612,"Bo Hai, China",iscgem807162,-14409313000,1969-07-18 13:24:47.000,1969
143.737,39.849,19.5,6.2,83929936.58683404,"off the east coast of Honshu, Japan",iscgem806984,-14877808000,1969-07-13 03:16:32.000,1969
153.324,46.429,20.0,6.0,60466176.0,Kuril Islands,iscgem806976,-14900360000,1969-07-12 21:00:40.000,1969
166.684,-62.884,10.0,6.0,60466176.0,Balleny Islands region,iscgem808452,-16008648000,1969-06-30 01:09:12.000,1969
-178.118,-30.516,35.0,6.1,71334291.16628821,"Kermadec Islands, New Zealand",iscgem808444,-16032354000,1969-06-29 18:34:06.000,1969
160.309,-52.744,15.0,6.8,211392282.015721,Macquarie Island region,iscgem808108,-17020911000,1969-06-18 07:58:09.000,1969
145.477,19.033,202.6,6.5,134627433.44628906,"Maug Islands region, Northern Mariana Islands",iscgem808102,-17037211000,1969-06-18 03:26:29.000,1969
155.44,49.376,55.0,6.4,115292150.46068476,Kuril Islands,iscgem807986,-17421090000,1969-06-13 16:48:30.000,1969
25.169,34.414,22.4,6.1,71334291.16628821,"Crete, Greece",iscgem807959,-17484388000,1969-06-12 23:13:32.000,1969
-177.984,-32.16,20.0,6.1,71334291.16628821,south of the Kermadec Islands,iscgem809406,-18603433000,1969-05-31 00:22:47.000,1969
-177.918,-32.083,20.0,6.2,83929936.58683404,south of the Kermadec Islands,iscgem809404,-18605064000,1969-05-30 23:55:36.000,1969
125.786,11.793,30.0,6.0,60466176.0,"Samar, Philippines",iscgem809313,-18951759000,1969-05-26 23:37:21.000,1969
125.876,11.734,30.0,6.0,60466176.0,"Samar, Philippines",iscgem809164,-19429389000,1969-05-21 10:56:51.000,1969
-61.24,16.811,34.8,6.0,60466176.0,"Guadeloupe region, Leeward Islands",iscgem809001,-19883787000,1969-05-16 04:43:33.000,1969
-179.831,51.294,28.3,6.9,244619406.06547612,"Andreanof Islands, Aleutian Islands, Alaska",iscgem808940,-19974423000,1969-05-15 03:32:57.000,1969
120.792,-7.221,631.7,6.4,115292150.46068476,Flores Sea,iscgem808893,-20078978000,1969-05-13 22:30:22.000,1969
168.798,-17.469,10.0,6.0,60466176.0,Vanuatu,iscgem808598,-20863403000,1969-05-04 20:36:37.000,1969
-174.666,-16.695,203.4,6.2,83929936.58683404,Tonga,iscgem808514,-21099274000,1969-05-02 03:05:26.000,1969
-71.249,-30.576,35.0,6.2,83929936.58683404,"Coquimbo, Chile",iscgem810192,-21578228000,1969-04-26 14:02:52.000,1969
-71.569,-30.663,35.0,6.0,60466176.0,"Coquimbo, Chile",iscgem810191,-21578467000,1969-04-26 13:58:53.000,1969
143.35,39.893,34.5,6.0,60466176.0,"off the east coast of Honshu, Japan",iscgem810080,-21916117000,1969-04-22 16:11:23.000,1969
-113.955,-26.724,10.0,6.2,83929936.58683404,Easter Island region,iscgem810076,-21922083000,1969-04-22 14:31:57.000,1969
131.938,32.15,38.6,7.0,282475249.0,"Kyushu, Japan",iscgem810045,-22005632000,1969-04-21 15:19:28.000,1969
166.773,-13.558,35.0,6.0,60466176.0,Vanuatu,iscgem809906,-22419602000,1969-04-16 20:19:58.000,1969
166.976,-13.488,100.0,6.2,83929936.58683404,Vanuatu,iscgem809905,-22419625000,1969-04-16 20:19:35.000,1969
151.019,-3.549,25.0,6.5,134627433.44628906,"New Ireland region, Papua New Guinea",iscgem809893,-22459031000,1969-04-16 09:22:49.000,1969
143.647,39.854,10.0,6.1,71334291.16628821,"off the east coast of Honshu, Japan",iscgem809881,-22487345000,1969-04-16 01:30:55.000,1969
129.789,-6.162,167.5,6.4,115292150.46068476,Banda Sea,iscgem809833,-22638402000,1969-04-14 07:33:18.000,1969
-85.024,1.339,15.0,6.3,98493029.18817906,off the coast of Ecuador,iscgem809597,-23330028000,1969-04-06 07:26:12.000,1969
41.338,11.884,15.0,6.1,71334291.16628821,Ethiopia,iscgem809572,-23406089000,1969-04-05 10:18:31.000,1969
134.555,38.502,398.1,6.7,182283780.4551762,Sea of Japan,iscgem811728,-23776472000,1969-04-01 03:25:28.000,1969
33.895,27.575,10.0,6.6,156833688.0910795,Egypt,iscgem811717,-23820248000,1969-03-31 15:15:52.000,1969
41.341,11.886,10.0,6.1,71334291.16628821,Ethiopia,iscgem811667,-23979310000,1969-03-29 19:04:50.000,1969
41.208,11.875,10.0,6.2,83929936.58683404,Ethiopia,iscgem811663,-23985847000,1969-03-29 17:15:53.000,1969
28.546,38.515,10.0,6.7,182283780.4551762,western Turkey,iscgem811616,-24099088000,1969-03-28 09:48:32.000,1969
127.609,4.575,50.0,6.6,156833688.0910795,"Kepulauan Talaud, Indonesia",iscgem811592,-24146300000,1969-03-27 20:41:40.000,1969
128.299,3.745,15.0,6.0,60466176.0,"north of Halmahera, Indonesia",iscgem811574,-24174815000,1969-03-27 12:46:25.000,1969
28.714,39.237,15.0,6.1,71334291.16628821,western Turkey,iscgem811514,-24316708000,1969-03-25 21:21:32.000,1969
-114.417,31.296,10.0,6.0,60466176.0,"Baja California-Sonora border region, Mexico",iscgem811200,-24692622000,1969-03-21 12:56:18.000,1969
127.217,8.697,20.0,6.1,71334291.16628821,Philippine Islands region,iscgem811148,-24738065000,1969-03-21 00:18:55.000,1969
128.435,28.783,168.5,6.5,134627433.44628906,"Ryukyu Islands, Japan",iscgem811093,-24832833000,1969-03-19 21:59:27.000,1969
142.886,38.542,38.8,6.0,60466176.0,"near the east coast of Honshu, Japan",iscgem810987,-25085142000,1969-03-16 23:54:18.000,1969
147.23,-5.589,198.7,6.0,60466176.0,"eastern New Guinea region, Papua New Guinea",iscgemsup810765,-25635942000,1969-03-10 14:54:18.000,1969
135.504,-4.193,20.0,6.3,98493029.18817906,"near the south coast of Papua, Indonesia",iscgem810744,-25697516000,1969-03-09 21:48:04.000,1969
70.746,36.394,205.6,6.2,83929936.58683404,"Hindu Kush region, Afghanistan",iscgem810582,-26022396000,1969-03-06 03:33:24.000,1969
128.112,4.031,35.0,6.2,83929936.58683404,"north of Halmahera, Indonesia",iscgem810572,-26042875000,1969-03-05 21:52:05.000,1969
159.196,51.574,34.5,6.0,60466176.0,"off the east coast of the Kamchatka Peninsula, Russia",iscgem810486,-26212227000,1969-03-03 22:49:33.000,1969
-10.54,36.181,10.0,6.2,83929936.58683404,Azores-Cape St. Vincent Ridge,iscgem812648,-26508865000,1969-02-28 12:25:35.000,1969
-10.613,36.033,10.0,7.8,833577583.1236198,Azores-Cape St. Vincent Ridge,iscgem812637,-26515168000,1969-02-28 10:40:32.000,1969
130.946,-6.122,35.0,6.2,83929936.58683404,Banda Sea,iscgem812527,-26869874000,1969-02-24 08:08:46.000,1969
118.904,-3.201,15.0,7.0,282475249.0,"Sulawesi, Indonesia",iscgem812497,-26954582000,1969-02-23 08:36:58.000,1969
128.311,3.509,35.0,6.0,60466176.0,"north of Halmahera, Indonesia",iscgem812421,-27154905000,1969-02-21 00:58:15.000,1969
128.176,3.337,55.0,6.3,98493029.18817906,"north of Halmahera, Indonesia",iscgem812402,-27178179000,1969-02-20 18:30:21.000,1969
128.21,3.524,75.0,6.3,98493029.18817906,"north of Halmahera, Indonesia",iscgem812400,-27180259000,1969-02-20 17:55:41.000,1969
128.351,3.65,40.0,6.3,98493029.18817906,"north of Halmahera, Indonesia",iscgem812293,-27472616000,1969-02-17 08:43:04.000,1969
126.581,-6.784,430.5,7.2,374390624.26244885,Banda Sea,iscgem812115,-27913427000,1969-02-12 06:16:13.000,1969
79.307,41.389,13.3,6.1,71334291.16628821,Kyrgyzstan-Xinjiang border region,iscgem812113,-27913866000,1969-02-12 06:08:54.000,1969
178.82,-22.797,660.0,7.2,374390624.26244885,south of the Fiji Islands,iscgem812084,-27997314000,1969-02-11 06:58:06.000,1969
-79.943,-8.124,35.0,6.2,83929936.58683404,near the coast of northern Peru,iscgem811851,-28583382000,1969-02-04 12:10:18.000,1969
121.631,-0.717,45.0,6.1,71334291.16628821,"Sulawesi, Indonesia",iscgem811849,-28592490000,1969-02-04 09:38:30.000,1969
127.374,4.738,35.0,6.8,211392282.015721,"Kepulauan Talaud, Indonesia",iscgem811844,-28606697000,1969-02-04 05:41:43.000,1969
128.255,3.8,45.0,6.0,60466176.0,"north of Halmahera, Indonesia",iscgem811775,-28765272000,1969-02-02 09:38:48.000,1969
128.231,4.356,40.0,6.0,60466176.0,"north of Halmahera, Indonesia",iscgem813732,-28894296000,1969-01-31 21:48:24.000,1969
128.186,4.192,43.3,6.4,115292150.46068476,"north of Halmahera, Indonesia",iscgem813710,-28941344000,1969-01-31 08:44:16.000,1969
127.306,4.569,60.0,7.6,642888893.2339939,"Kepulauan Talaud, Indonesia",iscgem813688,-28992619000,1969-01-30 18:29:41.000,1969
-171.604,-17.048,15.0,6.0,60466176.0,Tonga region,iscgem813674,-29052930000,1969-01-30 01:44:30.000,1969
137.854,8.654,15.0,6.2,83929936.58683404,"State of Yap, Federated States of Micronesia",iscgem813602,-29241872000,1969-01-27 21:15:28.000,1969
162.688,55.84,31.3,6.1,71334291.16628821,"near the east coast of the Kamchatka Peninsula, Russia",iscgem813567,-29321663000,1969-01-26 23:05:37.000,1969
126.005,0.836,35.0,6.0,60466176.0,Molucca Sea,iscgem813514,-29443240000,1969-01-25 13:19:20.000,1969
-179.498,-21.882,593.5,6.7,182283780.4551762,Fiji region,iscgem813480,-29539616000,1969-01-24 10:33:04.000,1969
164.67,-10.441,10.0,6.2,83929936.58683404,Santa Cruz Islands region,iscgem813332,-29849722000,1969-01-20 20:24:38.000,1969
167.345,-14.849,112.9,7.1,325524355.100988,Vanuatu,iscgem813304,-29912947000,1969-01-20 02:50:53.000,1969
143.238,44.985,244.7,7.0,282475249.0,"Hokkaido, Japan region",iscgem813290,-29955471000,1969-01-19 15:02:09.000,1969
-26.865,-56.756,130.0,6.4,115292150.46068476,South Sandwich Islands region,iscgemsup813263,-30056242000,1969-01-18 11:02:38.000,1969
29.221,36.043,25.0,6.4,115292150.46068476,western Turkey,iscgem813187,-30329272000,1969-01-15 07:12:08.000,1969
164.479,-10.407,10.0,6.9,244619406.06547612,Santa Cruz Islands region,iscgem812954,-31047660000,1969-01-06 23:39:00.000,1969
158.888,-7.97,60.0,7.0,282475249.0,Solomon Islands,iscgem812898,-31141997000,1969-01-05 21:26:43.000,1969
-27.842,-56.096,80.1,6.0,60466176.0,South Sandwich Islands region,iscgemsup812819,-31385352000,1969-01-03 01:50:48.000,1969
160.07,53.434,44.1,6.0,60466176.0,"near the east coast of the Kamchatka Peninsula, Russia",iscgem814306,-32604241000,1968-12-19 23:15:59.000,1968
-153.058,60.146,109.6,6.3,98493029.18817906,Southern Alaska,iscgemsup814226,-32788661000,1968-12-17 20:02:19.000,1968
175.729,51.672,25.0,6.2,83929936.58683404,"Rat Islands, Aleutian Islands, Alaska",iscgem814154,-32995887000,1968-12-15 10:28:33.000,1968
175.767,51.541,30.2,6.2,83929936.58683404,"Rat Islands, Aleutian Islands, Alaska",iscgem814153,-32996741000,1968-12-15 10:14:19.000,1968
169.428,-20.67,71.6,6.0,60466176.0,Vanuatu,iscgem813969,-33618253000,1968-12-08 05:35:47.000,1968
146.033,-3.517,15.0,6.6,156833688.0910795,Bismarck Sea,iscgem813940,-33678127000,1968-12-07 12:57:53.000,1968
-21.954,63.929,10.0,6.0,60466176.0,Iceland region,iscgem813884,-33833745000,1968-12-05 17:44:15.000,1968
26.989,36.482,20.0,6.1,71334291.16628821,"Dodecanese Islands, Greece",iscgem813880,-33840469000,1968-12-05 15:52:11.000,1968
-94.802,15.102,20.0,6.4,115292150.46068476,"near the coast of Oaxaca, Mexico",iscgem815444,-34435433000,1968-11-28 18:36:07.000,1968
126.847,5.122,50.0,6.4,115292150.46068476,"Mindanao, Philippines",iscgem815369,-34665783000,1968-11-26 02:36:57.000,1968
-175.693,-15.444,25.0,6.4,115292150.46068476,Tonga,iscgem815351,-34743011000,1968-11-25 05:09:49.000,1968
122.262,16.209,35.0,6.1,71334291.16628821,"Luzon, Philippines",iscgem815285,-34959633000,1968-11-22 16:59:27.000,1968
-13.862,-1.238,18.6,6.2,83929936.58683404,north of Ascension Island,iscgem815166,-35396322000,1968-11-17 15:41:18.000,1968
-72.588,9.477,175.7,6.1,71334291.16628821,"Zulia, Venezuela",iscgem815159,-35423030000,1968-11-17 08:16:10.000,1968
142.75,40.188,46.0,6.2,83929936.58683404,"near the east coast of Honshu, Japan",iscgem815079,-35702291000,1968-11-14 02:41:49.000,1968
126.856,2.358,42.2,6.1,71334291.16628821,Molucca Sea,iscgem814969,-36041355000,1968-11-10 04:30:45.000,1968
172.113,-14.177,597.0,6.5,134627433.44628906,Vanuatu region,iscgem814785,-36514340000,1968-11-04 17:07:40.000,1968
126.23,1.191,35.0,6.1,71334291.16628821,Molucca Sea,iscgem816498,-36860002000,1968-10-31 17:06:38.000,1968
-150.072,65.393,10.0,6.7,182283780.4551762,northern Alaska,iscgem816416,-36985422000,1968-10-30 06:16:18.000,1968
166.41,-12.442,50.0,6.4,115292150.46068476,Santa Cruz Islands,iscgem816383,-37067251000,1968-10-29 07:32:29.000,1968
127.031,5.909,45.0,6.3,98493029.18817906,Philippine Islands region,iscgem816258,-37440523000,1968-10-24 23:51:17.000,1968
143.286,-3.33,15.0,7.0,282475249.0,"near the north coast of New Guinea, Papua New Guinea",iscgem816232,-37508116000,1968-10-24 05:04:44.000,1968
144.299,40.433,15.0,6.0,60466176.0,"off the east coast of Honshu, Japan",iscgem816133,-37798691000,1968-10-20 20:21:49.000,1968
122.439,24.95,22.5,6.2,83929936.58683404,Taiwan region,iscgem816127,-37817499000,1968-10-20 15:08:21.000,1968
117.071,-31.566,15.0,6.5,134627433.44628906,Western Australia,iscgem815895,-38350868000,1968-10-14 10:58:52.000,1968
-178.698,-20.733,603.6,6.0,60466176.0,Fiji region,iscgem815857,-38464938000,1968-10-13 03:17:42.000,1968
148.631,-6.078,48.9,6.1,71334291.16628821,"New Britain region, Papua New Guinea",iscgem815787,-38652864000,1968-10-10 23:05:36.000,1968
87.677,-39.846,10.0,6.1,71334291.16628821,southeast Indian Ridge,iscgem815724,-38852199000,1968-10-08 15:43:21.000,1968
142.759,41.965,35.0,6.5,134627433.44628906,"Hokkaido, Japan region",iscgem815712,-38891456000,1968-10-08 04:49:04.000,1968
140.635,26.358,500.0,7.3,429762582.9703557,"Bonin Islands, Japan region",iscgem815709,-38896780000,1968-10-08 03:20:20.000,1968
-175.174,-15.119,15.0,6.2,83929936.58683404,Tonga,iscgem815665,-39021178000,1968-10-06 16:47:02.000,1968
-27.225,-56.186,100.9,6.0,60466176.0,South Sandwich Islands region,iscgemsup815603,-39203722000,1968-10-04 14:04:38.000,1968
-76.279,-13.235,65.0,6.1,71334291.16628821,near the coast of central Peru,iscgem817459,-39693984000,1968-09-28 21:53:36.000,1968
143.473,-3.624,15.0,6.4,115292150.46068476,"near the north coast of New Guinea, Papua New Guinea",iscgem817437,-39761595000,1968-09-28 03:06:45.000,1968
129.083,-6.909,150.6,6.0,60466176.0,Banda Sea,iscgem817421,-39816062000,1968-09-27 11:58:58.000,1968
-177.914,-30.62,50.0,7.1,325524355.100988,"Kermadec Islands, New Zealand",iscgem817404,-39851826000,1968-09-27 02:02:54.000,1968
-176.812,-21.071,249.2,6.1,71334291.16628821,Fiji region,iscgem817397,-39864133000,1968-09-26 22:37:47.000,1968
